x,y,z
2.635526e-001,4.152924e-001,2.117728e-002
2.503779e-001,4.233659e-001,2.117728e-002
2.369561e-001,4.310216e-001,2.117728e-002
2.233005e-001,4.382518e-001,2.117728e-002
2.094245e-001,4.450496e-001,2.117728e-002
1.953418e-001,4.514082e-001,2.117728e-002
1.810663e-001,4.573213e-001,2.117728e-002
1.666122e-001,4.627831e-001,2.117728e-002
1.519936e-001,4.677881e-001,2.117728e-002
1.372250e-001,4.723315e-001,2.117728e-002
1.223210e-001,4.764088e-001,2.117728e-002
1.072963e-001,4.800159e-001,2.117728e-002
9.216566e-002,4.831493e-001,2.117728e-002
7.694410e-002,4.858059e-001,2.117728e-002
6.164660e-002,4.879831e-001,2.117728e-002
4.628826e-002,4.896786e-001,2.117728e-002
3.088424e-002,4.908910e-001,2.117728e-002
1.544974e-002,4.916188e-001,2.117728e-002
4.910478e-001,0.000000e+000,2.300222e-002
4.908055e-001,1.542419e-002,2.300222e-002
4.900789e-001,3.083315e-002,2.300222e-002
4.888686e-001,4.621168e-002,2.300222e-002
4.871758e-001,6.154461e-002,2.300222e-002
4.850022e-001,7.681681e-002,2.300222e-002
4.823500e-001,9.201319e-002,2.300222e-002
4.792218e-001,1.071188e-001,2.300222e-002
4.756207e-001,1.221186e-001,2.300222e-002
4.715501e-001,1.369980e-001,2.300222e-002
4.670143e-001,1.517421e-001,2.300222e-002
4.620175e-001,1.663365e-001,2.300222e-002
4.565647e-001,1.807668e-001,2.300222e-002
4.506614e-001,1.950186e-001,2.300222e-002
4.443134e-001,2.090780e-001,2.300222e-002
4.375268e-001,2.229311e-001,2.300222e-002
4.303085e-001,2.365641e-001,2.300222e-002
4.226655e-001,2.499637e-001,2.300222e-002
4.146054e-001,2.631166e-001,2.300222e-002
4.061361e-001,2.760098e-001,2.300222e-002
3.972661e-001,2.886307e-001,2.300222e-002
3.880039e-001,3.009667e-001,2.300222e-002
3.783589e-001,3.130057e-001,2.300222e-002
3.683404e-001,3.247358e-001,2.300222e-002
3.579585e-001,3.361454e-001,2.300222e-002
3.472233e-001,3.472233e-001,2.300222e-002
3.361454e-001,3.579585e-001,2.300222e-002
3.247358e-001,3.683404e-001,2.300222e-002
3.130057e-001,3.783589e-001,2.300222e-002
3.009667e-001,3.880039e-001,2.300222e-002
2.886307e-001,3.972661e-001,2.300222e-002
2.760098e-001,4.061361e-001,2.300222e-002
2.631166e-001,4.146054e-001,2.300222e-002
2.499637e-001,4.226655e-001,2.300222e-002
2.365641e-001,4.303085e-001,2.300222e-002
2.229311e-001,4.375268e-001,2.300222e-002
2.090780e-001,4.443134e-001,2.300222e-002
1.950186e-001,4.506614e-001,2.300222e-002
1.807668e-001,4.565647e-001,2.300222e-002
1.663365e-001,4.620175e-001,2.300222e-002
1.517421e-001,4.670143e-001,2.300222e-002
1.369980e-001,4.715501e-001,2.300222e-002
1.221186e-001,4.756207e-001,2.300222e-002
1.071188e-001,4.792218e-001,2.300222e-002
9.201319e-002,4.823500e-001,2.300222e-002
7.681681e-002,4.850022e-001,2.300222e-002
6.154461e-002,4.871758e-001,2.300222e-002
4.621168e-002,4.888686e-001,2.300222e-002
3.083315e-002,4.900789e-001,2.300222e-002
1.542419e-002,4.908055e-001,2.300222e-002
4.902280e-001,0.000000e+000,2.482441e-002
4.899861e-001,1.539843e-002,2.482441e-002
4.892607e-001,3.078167e-002,2.482441e-002
4.880524e-001,4.613453e-002,2.482441e-002
4.863624e-001,6.144187e-002,2.482441e-002
4.841925e-001,7.668856e-002,2.482441e-002
4.815448e-001,9.185958e-002,2.482441e-002
4.784218e-001,1.069399e-001,2.482441e-002
4.748266e-001,1.219148e-001,2.482441e-002
4.707629e-001,1.367693e-001,2.482441e-002
4.662346e-001,1.514888e-001,2.482441e-002
4.612461e-001,1.660588e-001,2.482441e-002
4.558025e-001,1.804650e-001,2.482441e-002
4.499091e-001,1.946930e-001,2.482441e-002
4.435716e-001,2.087289e-001,2.482441e-002
4.367964e-001,2.225589e-001,2.482441e-002
4.295901e-001,2.361692e-001,2.482441e-002
4.219599e-001,2.495464e-001,2.482441e-002
4.139132e-001,2.626773e-001,2.482441e-002
4.054581e-001,2.755490e-001,2.482441e-002
3.966028e-001,2.881488e-001,2.482441e-002
3.873561e-001,3.004642e-001,2.482441e-002
3.777272e-001,3.124831e-001,2.482441e-002
3.677255e-001,3.241936e-001,2.482441e-002
3.573609e-001,3.355842e-001,2.482441e-002
3.466436e-001,3.466436e-001,2.482441e-002
3.355842e-001,3.573609e-001,2.482441e-002
3.241936e-001,3.677255e-001,2.482441e-002
3.124831e-001,3.777272e-001,2.482441e-002
3.004642e-001,3.873561e-001,2.482441e-002
2.881488e-001,3.966028e-001,2.482441e-002
2.755490e-001,4.054581e-001,2.482441e-002
2.626773e-001,4.139132e-001,2.482441e-002
2.495464e-001,4.219599e-001,2.482441e-002
2.361692e-001,4.295901e-001,2.482441e-002
2.225589e-001,4.367964e-001,2.482441e-002
2.087289e-001,4.435716e-001,2.482441e-002
1.946930e-001,4.499091e-001,2.482441e-002
1.804650e-001,4.558025e-001,2.482441e-002
1.660588e-001,4.612461e-001,2.482441e-002
1.514888e-001,4.662346e-001,2.482441e-002
1.367693e-001,4.707629e-001,2.482441e-002
1.219148e-001,4.748266e-001,2.482441e-002
1.069399e-001,4.784218e-001,2.482441e-002
9.185958e-002,4.815448e-001,2.482441e-002
7.668856e-002,4.841925e-001,2.482441e-002
6.144187e-002,4.863624e-001,2.482441e-002
4.613453e-002,4.880524e-001,2.482441e-002
3.078167e-002,4.892607e-001,2.482441e-002
1.539843e-002,4.899861e-001,2.482441e-002
4.894021e-001,0.000000e+000,2.664382e-002
4.891606e-001,1.537249e-002,2.664382e-002
4.884364e-001,3.072981e-002,2.664382e-002
4.872301e-001,4.605681e-002,2.664382e-002
4.855430e-001,6.133835e-002,2.664382e-002
4.833768e-001,7.655936e-002,2.664382e-002
4.807335e-001,9.170481e-002,2.664382e-002
4.776157e-001,1.067598e-001,2.664382e-002
4.740267e-001,1.217094e-001,2.664382e-002
4.699698e-001,1.365388e-001,2.664382e-002
4.654491e-001,1.512336e-001,2.664382e-002
4.604690e-001,1.657791e-001,2.664382e-002
4.550346e-001,1.801609e-001,2.664382e-002
4.491511e-001,1.943650e-001,2.664382e-002
4.428243e-001,2.083773e-001,2.664382e-002
4.360605e-001,2.221839e-001,2.664382e-002
4.288664e-001,2.357713e-001,2.664382e-002
4.212490e-001,2.491260e-001,2.664382e-002
4.132159e-001,2.622348e-001,2.664382e-002
4.047750e-001,2.750848e-001,2.664382e-002
3.959346e-001,2.876634e-001,2.664382e-002
3.867035e-001,2.999580e-001,2.664382e-002
3.770908e-001,3.119567e-001,2.664382e-002
3.671060e-001,3.236474e-001,2.664382e-002
3.567588e-001,3.350188e-001,2.664382e-002
3.460596e-001,3.460596e-001,2.664382e-002
3.350188e-001,3.567588e-001,2.664382e-002
3.236474e-001,3.671060e-001,2.664382e-002
3.119567e-001,3.770908e-001,2.664382e-002
2.999580e-001,3.867035e-001,2.664382e-002
2.876634e-001,3.959346e-001,2.664382e-002
2.750848e-001,4.047750e-001,2.664382e-002
2.622348e-001,4.132159e-001,2.664382e-002
2.491260e-001,4.212490e-001,2.664382e-002
2.357713e-001,4.288664e-001,2.664382e-002
2.221839e-001,4.360605e-001,2.664382e-002
2.083773e-001,4.428243e-001,2.664382e-002
1.943650e-001,4.491511e-001,2.664382e-002
1.801609e-001,4.550346e-001,2.664382e-002
1.657791e-001,4.604690e-001,2.664382e-002
1.512336e-001,4.654491e-001,2.664382e-002
1.365388e-001,4.699698e-001,2.664382e-002
1.217094e-001,4.740267e-001,2.664382e-002
1.067598e-001,4.776157e-001,2.664382e-002
9.170481e-002,4.807335e-001,2.664382e-002
7.655936e-002,4.833768e-001,2.664382e-002
6.133835e-002,4.855430e-001,2.664382e-002
4.605681e-002,4.872301e-001,2.664382e-002
3.072981e-002,4.884364e-001,2.664382e-002
1.537249e-002,4.891606e-001,2.664382e-002
4.885701e-001,0.000000e+000,2.846044e-002
4.883290e-001,1.534636e-002,2.846044e-002
4.876060e-001,3.067757e-002,2.846044e-002
4.864018e-001,4.597851e-002,2.846044e-002
4.847176e-001,6.123407e-002,2.846044e-002
4.825550e-001,7.642920e-002,2.846044e-002
4.799162e-001,9.154891e-002,2.846044e-002
4.768038e-001,1.065783e-001,2.846044e-002
4.732208e-001,1.215024e-001,2.846044e-002
4.691708e-001,1.363067e-001,2.846044e-002
4.646578e-001,1.509765e-001,2.846044e-002
4.596862e-001,1.654972e-001,2.846044e-002
4.542610e-001,1.798547e-001,2.846044e-002
4.483875e-001,1.940346e-001,2.846044e-002
4.420714e-001,2.080230e-001,2.846044e-002
4.353191e-001,2.218062e-001,2.846044e-002
4.281372e-001,2.353704e-001,2.846044e-002
4.205328e-001,2.487024e-001,2.846044e-002
4.125134e-001,2.617890e-001,2.846044e-002
4.040868e-001,2.746171e-001,2.846044e-002
3.952615e-001,2.871743e-001,2.846044e-002
3.860461e-001,2.994481e-001,2.846044e-002
3.764497e-001,3.114263e-001,2.846044e-002
3.664818e-001,3.230972e-001,2.846044e-002
3.561523e-001,3.344492e-001,2.846044e-002
3.454712e-001,3.454712e-001,2.846044e-002
3.344492e-001,3.561523e-001,2.846044e-002
3.230972e-001,3.664818e-001,2.846044e-002
3.114263e-001,3.764497e-001,2.846044e-002
2.994481e-001,3.860461e-001,2.846044e-002
2.871743e-001,3.952615e-001,2.846044e-002
2.746171e-001,4.040868e-001,2.846044e-002
2.617890e-001,4.125134e-001,2.846044e-002
2.487024e-001,4.205328e-001,2.846044e-002
2.353704e-001,4.281372e-001,2.846044e-002
2.218062e-001,4.353191e-001,2.846044e-002
2.080230e-001,4.420714e-001,2.846044e-002
1.940346e-001,4.483875e-001,2.846044e-002
1.798547e-001,4.542610e-001,2.846044e-002
1.654972e-001,4.596862e-001,2.846044e-002
1.509765e-001,4.646578e-001,2.846044e-002
1.363067e-001,4.691708e-001,2.846044e-002
1.215024e-001,4.732208e-001,2.846044e-002
1.065783e-001,4.768038e-001,2.846044e-002
9.154891e-002,4.799162e-001,2.846044e-002
7.642920e-002,4.825550e-001,2.846044e-002
6.123407e-002,4.847176e-001,2.846044e-002
4.597851e-002,4.864018e-001,2.846044e-002
3.067757e-002,4.876060e-001,2.846044e-002
1.534636e-002,4.883290e-001,2.846044e-002
4.877320e-001,0.000000e+000,3.027423e-002
4.874913e-001,1.532003e-002,3.027423e-002
4.867695e-001,3.062494e-002,3.027423e-002
4.855674e-001,4.589963e-002,3.027423e-002
4.838861e-001,6.112903e-002,3.027423e-002
4.817272e-001,7.629809e-002,3.027423e-002
4.790929e-001,9.139186e-002,3.027423e-002
4.759858e-001,1.063954e-001,3.027423e-002
4.724090e-001,1.212940e-001,3.027423e-002
4.683659e-001,1.360729e-001,3.027423e-002
4.638607e-001,1.507175e-001,3.027423e-002
4.588976e-001,1.652133e-001,3.027423e-002
4.534817e-001,1.795461e-001,3.027423e-002
4.476183e-001,1.937017e-001,3.027423e-002
4.413131e-001,2.076662e-001,3.027423e-002
4.345724e-001,2.214257e-001,3.027423e-002
4.274028e-001,2.349667e-001,3.027423e-002
4.198114e-001,2.482758e-001,3.027423e-002
4.118057e-001,2.613399e-001,3.027423e-002
4.033936e-001,2.741460e-001,3.027423e-002
3.945835e-001,2.866817e-001,3.027423e-002
3.853839e-001,2.989344e-001,3.027423e-002
3.758039e-001,3.108921e-001,3.027423e-002
3.658532e-001,3.225429e-001,3.027423e-002
3.555413e-001,3.338755e-001,3.027423e-002
3.448786e-001,3.448786e-001,3.027423e-002
3.338755e-001,3.555413e-001,3.027423e-002
3.225429e-001,3.658532e-001,3.027423e-002
3.108921e-001,3.758039e-001,3.027423e-002
2.989344e-001,3.853839e-001,3.027423e-002
2.866817e-001,3.945835e-001,3.027423e-002
2.741460e-001,4.033936e-001,3.027423e-002
2.613399e-001,4.118057e-001,3.027423e-002
2.482758e-001,4.198114e-001,3.027423e-002
2.349667e-001,4.274028e-001,3.027423e-002
2.214257e-001,4.345724e-001,3.027423e-002
2.076662e-001,4.413131e-001,3.027423e-002
1.937017e-001,4.476183e-001,3.027423e-002
1.795461e-001,4.534817e-001,3.027423e-002
1.652133e-001,4.588976e-001,3.027423e-002
1.507175e-001,4.638607e-001,3.027423e-002
1.360729e-001,4.683659e-001,3.027423e-002
1.212940e-001,4.724090e-001,3.027423e-002
1.063954e-001,4.759858e-001,3.027423e-002
9.139186e-002,4.790929e-001,3.027423e-002
7.629809e-002,4.817272e-001,3.027423e-002
6.112903e-002,4.838861e-001,3.027423e-002
4.589963e-002,4.855674e-001,3.027423e-002
3.062494e-002,4.867695e-001,3.027423e-002
1.532003e-002,4.874913e-001,3.027423e-002
4.868878e-001,0.000000e+000,3.208518e-002
4.866475e-001,1.529351e-002,3.208518e-002
4.859270e-001,3.057193e-002,3.208518e-002
4.847269e-001,4.582018e-002,3.208518e-002
4.830485e-001,6.102322e-002,3.208518e-002
4.808934e-001,7.616602e-002,3.208518e-002
4.782636e-001,9.123367e-002,3.208518e-002
4.751619e-001,1.062113e-001,3.208518e-002
4.715913e-001,1.210841e-001,3.208518e-002
4.675552e-001,1.358374e-001,3.208518e-002
4.630578e-001,1.504566e-001,3.208518e-002
4.581033e-001,1.649273e-001,3.208518e-002
4.526968e-001,1.792353e-001,3.208518e-002
4.468435e-001,1.933664e-001,3.208518e-002
4.405492e-001,2.073067e-001,3.208518e-002
4.338202e-001,2.210424e-001,3.208518e-002
4.266630e-001,2.345600e-001,3.208518e-002
4.190847e-001,2.478460e-001,3.208518e-002
4.110929e-001,2.608875e-001,3.208518e-002
4.026954e-001,2.736715e-001,3.208518e-002
3.939005e-001,2.861854e-001,3.208518e-002
3.847168e-001,2.984169e-001,3.208518e-002
3.751535e-001,3.103539e-001,3.208518e-002
3.652199e-001,3.219846e-001,3.208518e-002
3.549259e-001,3.332976e-001,3.208518e-002
3.442816e-001,3.442816e-001,3.208518e-002
3.332976e-001,3.549259e-001,3.208518e-002
3.219846e-001,3.652199e-001,3.208518e-002
3.103539e-001,3.751535e-001,3.208518e-002
2.984169e-001,3.847168e-001,3.208518e-002
2.861854e-001,3.939005e-001,3.208518e-002
2.736715e-001,4.026954e-001,3.208518e-002
2.608875e-001,4.110929e-001,3.208518e-002
2.478460e-001,4.190847e-001,3.208518e-002
2.345600e-001,4.266630e-001,3.208518e-002
2.210424e-001,4.338202e-001,3.208518e-002
2.073067e-001,4.405492e-001,3.208518e-002
1.933664e-001,4.468435e-001,3.208518e-002
1.792353e-001,4.526968e-001,3.208518e-002
1.649273e-001,4.581033e-001,3.208518e-002
1.504566e-001,4.630578e-001,3.208518e-002
1.358374e-001,4.675552e-001,3.208518e-002
1.210841e-001,4.715913e-001,3.208518e-002
1.062113e-001,4.751619e-001,3.208518e-002
9.123367e-002,4.782636e-001,3.208518e-002
7.616602e-002,4.808934e-001,3.208518e-002
6.102322e-002,4.830485e-001,3.208518e-002
4.582018e-002,4.847269e-001,3.208518e-002
3.057193e-002,4.859270e-001,3.208518e-002
1.529351e-002,4.866475e-001,3.208518e-002
4.860374e-001,0.000000e+000,3.389326e-002
4.857976e-001,1.526680e-002,3.389326e-002
4.850783e-001,3.051854e-002,3.389326e-002
4.838804e-001,4.574016e-002,3.389326e-002
4.822049e-001,6.091664e-002,3.389326e-002
4.800535e-001,7.603301e-002,3.389326e-002
4.774284e-001,9.107433e-002,3.389326e-002
4.743321e-001,1.060258e-001,3.389326e-002
4.707677e-001,1.208726e-001,3.389326e-002
4.667387e-001,1.356001e-001,3.389326e-002
4.622491e-001,1.501938e-001,3.389326e-002
4.573033e-001,1.646393e-001,3.389326e-002
4.519062e-001,1.789223e-001,3.389326e-002
4.460631e-001,1.930287e-001,3.389326e-002
4.397798e-001,2.069447e-001,3.389326e-002
4.330625e-001,2.206564e-001,3.389326e-002
4.259178e-001,2.341503e-001,3.389326e-002
4.183528e-001,2.474132e-001,3.389326e-002
4.103750e-001,2.604319e-001,3.389326e-002
4.019921e-001,2.731936e-001,3.389326e-002
3.932125e-001,2.856856e-001,3.389326e-002
3.840449e-001,2.978958e-001,3.389326e-002
3.744983e-001,3.098119e-001,3.389326e-002
3.645821e-001,3.214223e-001,3.389326e-002
3.543060e-001,3.327155e-001,3.389326e-002
3.436804e-001,3.436804e-001,3.389326e-002
3.327155e-001,3.543060e-001,3.389326e-002
3.214223e-001,3.645821e-001,3.389326e-002
3.098119e-001,3.744983e-001,3.389326e-002
2.978958e-001,3.840449e-001,3.389326e-002
2.856856e-001,3.932125e-001,3.389326e-002
2.731936e-001,4.019921e-001,3.389326e-002
2.604319e-001,4.103750e-001,3.389326e-002
2.474132e-001,4.183528e-001,3.389326e-002
2.341503e-001,4.259178e-001,3.389326e-002
2.206564e-001,4.330625e-001,3.389326e-002
2.069447e-001,4.397798e-001,3.389326e-002
1.930287e-001,4.460631e-001,3.389326e-002
1.789223e-001,4.519062e-001,3.389326e-002
1.646393e-001,4.573033e-001,3.389326e-002
1.501938e-001,4.622491e-001,3.389326e-002
1.356001e-001,4.667387e-001,3.389326e-002
1.208726e-001,4.707677e-001,3.389326e-002
1.060258e-001,4.743321e-001,3.389326e-002
9.107433e-002,4.774284e-001,3.389326e-002
7.603301e-002,4.800535e-001,3.389326e-002
6.091664e-002,4.822049e-001,3.389326e-002
4.574016e-002,4.838804e-001,3.389326e-002
3.051854e-002,4.850783e-001,3.389326e-002
1.526680e-002,4.857976e-001,3.389326e-002
4.851810e-001,0.000000e+000,3.569845e-002
4.849416e-001,1.523990e-002,3.569845e-002
4.842236e-001,3.046477e-002,3.569845e-002
4.830278e-001,4.565957e-002,3.569845e-002
4.813552e-001,6.080931e-002,3.569845e-002
4.792076e-001,7.589903e-002,3.569845e-002
4.765871e-001,9.091386e-002,3.569845e-002
4.734963e-001,1.058390e-001,3.569845e-002
4.699382e-001,1.206596e-001,3.569845e-002
4.659163e-001,1.353612e-001,3.569845e-002
4.614346e-001,1.499292e-001,3.569845e-002
4.564975e-001,1.643492e-001,3.569845e-002
4.511099e-001,1.786070e-001,3.569845e-002
4.452771e-001,1.926886e-001,3.569845e-002
4.390049e-001,2.065800e-001,3.569845e-002
4.322995e-001,2.202676e-001,3.569845e-002
4.251674e-001,2.337377e-001,3.569845e-002
4.176157e-001,2.469772e-001,3.569845e-002
4.096519e-001,2.599730e-001,3.569845e-002
4.012838e-001,2.727122e-001,3.569845e-002
3.925197e-001,2.851822e-001,3.569845e-002
3.833682e-001,2.973709e-001,3.569845e-002
3.738384e-001,3.092660e-001,3.569845e-002
3.639397e-001,3.208560e-001,3.569845e-002
3.536817e-001,3.321293e-001,3.569845e-002
3.430748e-001,3.430748e-001,3.569845e-002
3.321293e-001,3.536817e-001,3.569845e-002
3.208560e-001,3.639397e-001,3.569845e-002
3.092660e-001,3.738384e-001,3.569845e-002
2.973709e-001,3.833682e-001,3.569845e-002
2.851822e-001,3.925197e-001,3.569845e-002
2.727122e-001,4.012838e-001,3.569845e-002
2.599730e-001,4.096519e-001,3.569845e-002
2.469772e-001,4.176157e-001,3.569845e-002
2.337377e-001,4.251674e-001,3.569845e-002
2.202676e-001,4.322995e-001,3.569845e-002
2.065800e-001,4.390049e-001,3.569845e-002
1.926886e-001,4.452771e-001,3.569845e-002
1.786070e-001,4.511099e-001,3.569845e-002
1.643492e-001,4.564975e-001,3.569845e-002
1.499292e-001,4.614346e-001,3.569845e-002
1.353612e-001,4.659163e-001,3.569845e-002
1.206596e-001,4.699382e-001,3.569845e-002
1.058390e-001,4.734963e-001,3.569845e-002
9.091386e-002,4.765871e-001,3.569845e-002
7.589903e-002,4.792076e-001,3.569845e-002
6.080931e-002,4.813552e-001,3.569845e-002
4.565957e-002,4.830278e-001,3.569845e-002
3.046477e-002,4.842236e-001,3.569845e-002
1.523990e-002,4.849416e-001,3.569845e-002
4.843185e-001,0.000000e+000,3.750073e-002
4.840795e-001,1.521281e-002,3.750073e-002
4.833628e-001,3.041061e-002,3.750073e-002
4.821691e-001,4.557840e-002,3.750073e-002
4.804995e-001,6.070121e-002,3.750073e-002
4.783558e-001,7.576411e-002,3.750073e-002
4.757399e-001,9.075224e-002,3.750073e-002
4.726546e-001,1.056508e-001,3.750073e-002
4.691028e-001,1.204451e-001,3.750073e-002
4.650880e-001,1.351206e-001,3.750073e-002
4.606143e-001,1.496627e-001,3.750073e-002
4.556860e-001,1.640570e-001,3.750073e-002
4.503080e-001,1.782895e-001,3.750073e-002
4.444856e-001,1.923461e-001,3.750073e-002
4.382245e-001,2.062128e-001,3.750073e-002
4.315310e-001,2.198760e-001,3.750073e-002
4.244116e-001,2.333222e-001,3.750073e-002
4.168733e-001,2.465382e-001,3.750073e-002
4.089237e-001,2.595108e-001,3.750073e-002
4.005704e-001,2.722274e-001,3.750073e-002
3.918219e-001,2.846753e-001,3.750073e-002
3.826867e-001,2.968422e-001,3.750073e-002
3.731738e-001,3.087162e-001,3.750073e-002
3.632927e-001,3.202856e-001,3.750073e-002
3.530530e-001,3.315388e-001,3.750073e-002
3.424649e-001,3.424649e-001,3.750073e-002
3.315388e-001,3.530530e-001,3.750073e-002
3.202856e-001,3.632927e-001,3.750073e-002
3.087162e-001,3.731738e-001,3.750073e-002
2.968422e-001,3.826867e-001,3.750073e-002
2.846753e-001,3.918219e-001,3.750073e-002
2.722274e-001,4.005704e-001,3.750073e-002
2.595108e-001,4.089237e-001,3.750073e-002
2.465382e-001,4.168733e-001,3.750073e-002
2.333222e-001,4.244116e-001,3.750073e-002
2.198760e-001,4.315310e-001,3.750073e-002
2.062128e-001,4.382245e-001,3.750073e-002
1.923461e-001,4.444856e-001,3.750073e-002
1.782895e-001,4.503080e-001,3.750073e-002
1.640570e-001,4.556860e-001,3.750073e-002
1.496627e-001,4.606143e-001,3.750073e-002
1.351206e-001,4.650880e-001,3.750073e-002
1.204451e-001,4.691028e-001,3.750073e-002
1.056508e-001,4.726546e-001,3.750073e-002
9.075224e-002,4.757399e-001,3.750073e-002
7.576411e-002,4.783558e-001,3.750073e-002
6.070121e-002,4.804995e-001,3.750073e-002
4.557840e-002,4.821691e-001,3.750073e-002
3.041061e-002,4.833628e-001,3.750073e-002
1.521281e-002,4.840795e-001,3.750073e-002
4.834499e-001,0.000000e+000,3.930007e-002
4.832114e-001,1.518553e-002,3.930007e-002
4.824960e-001,3.035607e-002,3.930007e-002
4.813044e-001,4.549666e-002,3.930007e-002
4.796378e-001,6.059234e-002,3.930007e-002
4.774979e-001,7.562823e-002,3.930007e-002
4.748867e-001,9.058949e-002,3.930007e-002
4.718069e-001,1.054613e-001,3.930007e-002
4.682615e-001,1.202291e-001,3.930007e-002
4.642539e-001,1.348782e-001,3.930007e-002
4.597882e-001,1.493942e-001,3.930007e-002
4.548688e-001,1.637628e-001,3.930007e-002
4.495004e-001,1.779698e-001,3.930007e-002
4.436884e-001,1.920011e-001,3.930007e-002
4.374386e-001,2.058430e-001,3.930007e-002
4.307571e-001,2.194817e-001,3.930007e-002
4.236504e-001,2.329038e-001,3.930007e-002
4.161257e-001,2.460960e-001,3.930007e-002
4.081903e-001,2.590454e-001,3.930007e-002
3.998521e-001,2.717392e-001,3.930007e-002
3.911192e-001,2.841647e-001,3.930007e-002
3.820004e-001,2.963099e-001,3.930007e-002
